Day, Price Index, Inflows, Outflows,30-day price change,30-day sum of inflows,30-day sum of outflows,Inflows - Outflows
3938,22.290747,141.17403,160.0026,-2.402315,4382.98323,4633.76758,-250.78435
3939,22.266182,140.58342,152.35309,-1.966841,4381.3746,4646.24424,-264.86964
3940,22.518473,140.14995,155.52089,-1.866457,4378.79671,4655.47007,-276.67336
3941,22.303629,140.11252,155.26645,-2.459911,4376.70663,4665.05622,-288.34959
3942,22.180416,139.9487,159.17485,-2.212394,4374.95509,4681.97814,-307.02305
3943,22.267836,139.73973,150.43907,-1.528343,4372.20185,4689.31455,-317.1127
3944,21.978241,140.378,158.39389,-2.312965,4370.42325,4700.00921,-329.58596
3945,21.941946,140.379,158.68375,-2.339851,4368.99959,4716.28003,-347.28044
3946,21.810919,140.2837,160.73058,-2.350826,4367.05909,4732.59609,-365.537
3947,22.05268,139.96193,155.2451,-2.39089,4365.13636,4737.32257,-372.18621
3948,21.759634,139.55322,153.93474,-2.348139,4363.38665,4747.78957,-384.40292
3949,21.482056,139.26004,155.11386,-2.266714,4360.53303,4756.61235,-396.07932
3950,21.582441,139.13283,158.22038,-2.645249,4357.8921,4766.81529,-408.92319
3951,21.395433,139.05704,156.9029,-2.353977,4355.83854,4775.66825,-419.82971
3952,21.221334,138.92732,155.26312,-2.267199,4352.99576,4783.47609,-430.48033
3953,21.154346,139.20174,156.40767,-2.929173,4350.48432,4791.06981,-440.58549
3954,20.982214,138.93231,148.57364,-3.10532,4348.3859,4792.2965,-443.9106
3955,21.13967,139.00674,153.0005,-2.801443,4345.83054,4793.87757,-448.04703
3956,21.066835,139.02841,153.68369,-2.04185,4343.83328,4803.29861,-459.46533
3957,20.794718,138.69553,160.36978,-2.382868,4341.7706,4807.73097,-465.96037
3958,20.68313,138.47803,156.26457,-2.978174,4339.61145,4814.20872,-474.59727
3959,20.43184,139.5468,154.49184,-3.137639,4338.19513,4819.92015,-481.72502
3960,20.45433,138.54013,155.85403,-2.581507,4336.12619,4828.001,-491.87481
3961,20.389174,138.59938,153.67267,-2.92568,4334.10403,4827.11407,-493.01004
3962,20.594784,138.53702,159.3879,-2.360847,4332.25813,4836.015,-503.75687
3963,20.124468,138.12238,155.31601,-2.926845,4329.34796,4833.96152,-504.61356
3964,20.057533,137.91722,157.6636,-2.828009,4326.16495,4835.97206,-509.80711
3965,19.927431,137.74031,152.77641,-2.873457,4323.05609,4826.6286,-503.57251
3966,19.898294,137.87724,153.26851,-3.081364,4320.3733,4827.9231,-507.5498
3967,19.992855,137.6458,157.25291,-2.47782,4317.7258,4830.5334,-512.8076
3968,19.793913,137.49352,151.43904,-2.496834,4314.00399,4824.66804,-510.66405
3969,19.654299,137.24263,150.65794,-2.611883,4310.07259,4815.32338,-505.25079
3970,19.543638,137.14828,159.09427,-2.974835,4306.63745,4822.06456,-515.42711
3971,19.432478,136.90726,153.57378,-2.871151,4303.39476,4820.11745,-516.72269
3972,19.445635,136.72543,153.8293,-2.734781,4300.00767,4818.6803,-518.67263
3973,19.06279,136.21136,151.49495,-3.205046,4296.27033,4811.0004,-514.73007
3974,19.00418,136.11482,153.37384,-2.974061,4292.64542,4813.93517,-521.28975
3975,19.26845,134.78241,149.52966,-2.673496,4287.04983,4805.07094,-518.02111
3976,19.000906,134.67773,148.84747,-2.810013,4281.34856,4795.23466,-513.8861
3977,19.061451,134.45967,150.6779,-2.991229,4275.52453,4785.18198,-509.65745
3978,18.791664,134.13766,147.63382,-2.96797,4269.70026,4777.5707,-507.87044
3979,18.890383,133.98206,150.17596,-2.591673,4264.1291,4773.81192,-509.68282
3980,18.5918,133.8211,143.8471,-2.990641,4258.69016,4762.54516,-503.855
3981,18.671824,133.6806,150.81197,-2.723609,4253.23793,4755.13675,-501.89882
3982,18.568235,131.73598,143.17868,-2.653099,4245.91687,4741.41253,-495.49566
3983,18.517405,131.79391,146.18861,-2.636941,4238.78346,4732.33802,-493.55456
3984,18.270956,131.46835,142.40771,-2.711258,4231.05007,4718.33806,-487.28799
3985,18.615122,131.43954,145.74757,-2.524548,4223.5573,4715.51199,-491.95469
3986,18.3054,131.35294,146.3888,-2.761435,4215.9035,4708.90029,-492.99679
3987,18.330248,130.10857,142.7324,-2.46447,4206.98366,4697.949,-490.96534
3988,18.129854,129.97424,137.94028,-2.553276,4198.26237,4675.5195,-477.25713
3989,18.12636,129.71007,144.63109,-2.30548,4189.49441,4663.88602,-474.39161
3990,18.246986,129.50417,140.6757,-2.207344,4179.45178,4650.06988,-470.6181
3991,18.074724,127.947876,138.43164,-2.31445,4168.859526,4632.64749,-463.787964
3992,17.97198,127.90652,139.29396,-2.622804,4158.166666,4618.26878,-460.102114
3993,17.884092,127.724,140.11333,-2.240376,4147.353646,4598.99421,-451.640564
3994,17.679276,127.49009,140.22005,-2.378257,4136.721356,4583.89825,-447.176894
3995,17.546904,125.93195,137.3438,-2.380527,4124.736086,4563.57845,-438.842364
3996,17.73856,125.930305,136.21527,-2.159734,4112.926081,4547.01731,-434.091229
3997,17.431507,125.589066,137.44699,-2.561348,4100.637907,4531.19579,-430.557883
3998,17.466173,124.34938,138.21954,-2.32774,4087.341487,4512.16242,-424.820933
3999,17.443733,124.226326,136.4762,-2.210566,4074.074293,4497.19958,-423.125287
4000,17.479712,123.66144,129.21835,-2.063926,4060.493103,4475.75999,-415.266887
4001,17.435427,121.71254,134.6921,-1.997051,4045.057363,4451.35782,-406.300457
4002,17.351036,121.18705,136.3239,-2.094599,4029.337153,4434.10794,-404.770787
4003,17.030119,121.29637,133.18213,-2.032671,4013.908093,4413.46077,-399.552677
4004,16.924425,119.914795,130.37357,-2.079755,3997.611528,4392.33939,-394.727862
4005,16.955206,119.91239,134.87862,-2.313244,3981.409098,4373.84417,-392.435072
4006,16.579199,119.53053,127.83869,-2.421707,3966.157218,4352.1532,-385.995982
4007,16.8248,118.285904,133.12431,-2.236651,3949.765392,4336.43004,-386.664648
4008,16.7995,117.98939,125.9262,-1.992164,3933.295112,4311.67834,-378.383228
4009,16.995079,117.983284,127.88106,-1.895304,3917.140736,4291.92558,-374.784844
4010,16.592123,116.383026,122.72474,-1.999677,3899.541702,4264.47436,-364.932658
4011,16.624582,116.45012,127.18589,-2.047242,3882.170722,4247.81315,-365.642428
4012,16.593739,116.51457,123.57491,-1.974496,3865.004692,4220.57609,-355.571398
4013,16.507238,114.94258,125.336494,-2.010167,3848.211292,4202.733904,-354.522612
4014,16.54471,115.11747,121.115326,-1.726246,3831.534852,4177.66062,-346.125768
4015,16.486736,113.63605,123.96543,-2.128386,3813.702552,4159.21834,-345.515788
4016,16.523127,113.449394,119.67973,-1.782273,3795.712406,4133.1505,-337.438094
4017,16.592003,113.50454,119.1062,-1.738245,3777.864006,4105.8679,-328.003894
4018,16.428028,112.105286,119.38418,-1.701826,3759.860722,4082.51968,-322.658958
4019,16.268375,112.02441,117.25026,-1.857985,3741.910892,4061.82966,-319.918768
4020,16.077532,110.31027,116.44376,-2.169454,3722.511092,4033.64233,-311.131238
4021,16.186476,110.45927,120.72144,-1.888248,3703.466192,4013.68807,-310.221878
4022,15.891346,109.18783,113.184586,-2.080634,3684.706146,3988.441016,-303.73487
4023,16.088568,108.92017,114.54847,-1.795524,3665.719796,3963.695526,-297.97573
4024,15.98793,109.02067,112.5304,-1.691346,3647.016466,3936.112596,-289.09613
4025,16.11155,107.59796,110.43937,-1.435354,3627.124336,3906.331916,-279.20758
4026,15.895421,107.224396,112.43477,-1.843139,3608.416782,3881.422886,-273.006104
4027,15.771663,105.40129,111.91561,-1.659844,3587.887767,3857.123226,-269.235459
4028,16.012278,105.367775,113.37373,-1.453895,3567.666476,3833.049966,-265.38349
4029,15.728522,104.00148,109.993286,-1.715211,3547.318576,3804.823712,-257.505136
4030,15.497891,104.138916,111.77557,-1.981821,3527.231166,3780.123082,-252.891916
4031,15.387827,102.56188,109.25195,-2.0476,3506.131606,3760.156682,-254.025076
4032,15.897396,102.837425,109.6533,-1.45364,3487.256491,3735.117882,-247.861391
4033,15.385703,101.389824,111.50698,-1.644416,3467.459265,3710.300962,-242.841697
4034,15.513922,101.828735,105.51014,-1.410503,3447.99163,3682.628972,-234.637342
4035,15.549286,100.271194,110.0861,-1.40592,3428.348029,3662.341502,-233.993473
4036,15.533699,100.25825,103.24586,-1.0455,3408.693889,3630.708742,-222.014853
4037,15.651611,100.69463,104.10061,-1.173189,3389.857989,3606.970662,-217.112673
4038,15.572474,99.37066,105.28815,-1.227026,3370.942745,3579.134502,-208.191757
4039,15.271944,99.439285,102.7113,-1.723135,3352.39264,3555.919602,-203.526962
4040,15.26618,97.97254,102.06285,-1.325943,3332.381896,3530.101392,-197.719496
4041,15.213548,98.22991,102.52737,-1.411034,3314.22878,3509.904022,-195.675242
4042,15.366963,96.96118,102.71516,-1.226776,3294.73984,3485.433292,-190.693452
4043,15.547467,97.33225,99.97371,-0.959771,3275.55752,3461.832092,-186.274572
4044,14.996857,96.16157,100.84501,-1.547853,3256.77651,3437.340608,-180.564098
4045,15.202715,96.53714,98.285065,-1.284021,3238.19618,3414.510347,-176.314167
4046,15.024899,95.46133,101.190735,-1.498228,3220.02146,3391.735652,-171.714192
4047,14.887544,95.69152,98.79661,-1.704459,3202.263586,3370.852532,-168.588946
4048,15.229799,94.60552,99.5011,-1.198229,3183.364566,3351.247432,-167.882866
4049,14.969148,94.794914,97.4134,-1.299227,3166.054194,3329.276652,-163.222458
4050,14.87437,93.35627,97.06978,-1.203162,3147.386054,3309.096172,-161.710118
4051,14.950861,93.809784,96.760735,-1.235615,3130.885568,3289.413147,-158.527579
4052,14.821566,92.68227,95.94781,-1.06978,3113.108568,3264.639517,-151.530949
4053,14.65171,93.10062,95.107445,-1.436858,3097.021358,3246.562376,-149.541018
4054,14.867579,91.84786,98.044945,-1.120351,3079.949048,3230.058851,-150.109803
4055,14.621115,92.4295,91.46344,-1.490435,3063.357878,3208.991891,-145.634013
4056,14.4849,91.54924,94.22865,-1.410521,3047.309158,3192.781171,-145.472013
4057,14.604987,91.98839,95.772255,-1.166676,3032.073152,3176.118656,-144.045504
4058,14.656335,90.86254,94.30073,-1.355943,3017.534402,3158.503776,-140.969374
4059,14.266987,91.65021,89.86875,-1.461535,3003.816837,3134.998796,-131.181959
4060,14.424598,90.76006,93.93544,-1.073293,2990.575417,3118.94095,-128.365533
4061,14.190645,91.76227,90.59097,-1.197182,2978.198771,3097.75635,-119.557579
4062,14.582658,90.36288,92.10505,-1.314738,2965.999771,3080.60945,-114.609679
4063,14.353844,91.27526,88.53462,-1.031859,2954.437606,3059.49077,-105.053164
4064,14.120295,90.13381,93.44672,-1.393627,2943.181592,3041.43051,-98.248918
4065,14.628459,90.79101,90.39674,-0.920827,2932.143867,3026.31711,-94.173243
4066,14.080329,89.677376,89.29486,-1.45337,2921.550049,3005.52587,-83.975821
4067,14.048057,90.53932,89.48997,-1.603554,2911.831119,2991.76998,-79.938861
4068,14.000364,89.227455,89.28993,-1.57211,2900.363944,2976.9593,-76.595356
4069,13.886743,90.33826,86.67219,-1.385201,2891.331544,2958.34334,-67.011796
4070,14.297871,89.23149,89.99208,-0.968309,2881.123749,2945.62412,-64.500371
4071,13.9909725,90.30066,86.79191,-1.2225755,2873.451869,2930.35318,-56.901311
4072,14.205283,89.13765,90.212524,-1.16168,2864.359609,2918.038334,-53.678725
4073,14.376582,89.874275,86.39448,-1.170885,2857.272704,2901.717654,-44.44495
4074,14.036164,88.83585,88.89238,-0.960693,2848.776304,2890.636324,-41.86002
4075,14.331355,89.59554,89.01511,-0.87136,2842.210274,2878.806424,-36.59615
4076,14.172792,88.05837,86.55004,-0.852107,2833.731504,2867.071399,-33.339895
4077,13.821436,88.84549,86.27619,-1.066108,2827.115664,2852.156854,-25.04119
4078,13.772556,87.868004,87.08492,-1.457243,2819.292148,2840.445164,-21.153016
4079,14.006024,89.143295,86.084496,-0.963124,2813.829923,2827.02856,-13.198637
4080,13.796914,90.17638,85.90332,-1.077456,2809.211389,2815.51848,-6.307091
4081,14.003007,89.2736,86.393265,-0.947854,2805.128719,2804.841965,0.286754
4082,13.955306,90.45868,85.801,-0.86626,2801.777615,2793.88223,7.895385
4083,13.718066,89.19229,85.2045,-0.933644,2798.287635,2783.13892,15.148715
4084,13.594935,90.02253,85.07095,-1.272644,2795.209545,2773.102425,22.10712
4085,13.968908,88.82338,83.596886,-0.652207,2792.185065,2758.654366,33.530699
4086,13.7637415,90.05161,85.26063,-0.7211585,2789.807175,2752.451556,37.355619
4087,13.894778,91.14825,83.8516,-0.710209,2789.406185,2742.074506,47.331679
4088,13.967879,90.29749,86.44651,-0.688456,2787.715285,2732.748761,54.966524
4089,13.607114,91.62513,86.92074,-0.659873,2788.477875,2725.368771,63.109104
4090,13.917346,90.64526,85.662735,-0.507252,2787.472925,2721.162756,66.310169
4091,13.801956,91.52823,85.93671,-0.388689,2788.241095,2713.164026,75.077069
4092,13.617511,90.55049,83.88761,-0.965147,2787.029315,2706.460666,80.568649
4093,13.610481,92.02547,89.567314,-0.743363,2788.691905,2703.92293,84.768975
4094,13.41594,93.818054,83.50655,-0.704355,2791.234699,2698.89486,92.339839
4095,13.718307,92.7951,86.09328,-0.910152,2793.895989,2691.54142,102.354569
4096,13.700878,94.23347,83.01017,-0.379451,2797.338449,2684.15485,113.183599
4097,13.876784,95.606674,87.43843,-0.171273,2803.267747,2682.29842,120.969327
4098,13.556346,94.32804,83.54892,-0.444018,2807.056467,2676.35737,130.699097
4099,13.612122,95.658325,86.04041,-0.274621,2813.487337,2673.10785,140.379487
4100,13.463186,94.587265,84.906105,-0.834685,2817.736342,2671.341765,146.394577
4101,13.809164,96.00306,87.13728,-0.1818085,2824.507912,2668.486965,156.020947
4102,13.740367,96.962234,86.944885,-0.464916,2831.169486,2668.63994,162.529546
4103,13.699846,95.917274,84.46084,-0.676736,2837.94911,2662.888256,175.060854
4104,13.576303,97.08176,85.87133,-0.459861,2845.156595,2662.365106,182.791489
4105,13.29028,98.34833,85.19946,-1.041075,2854.669075,2658.672186,195.996889
4106,13.8738785,97.45798,88.522766,-0.2989135,2862.531515,2658.179842,204.351673
4107,13.730625,99.06421,83.51485,-0.090811,2873.537355,2655.144652,218.392703
4108,13.920051,100.65439,86.43757,0.147495,2885.346255,2655.306032,230.040223
4109,13.755006,99.60698,87.40871,-0.251018,2897.085231,2655.629822,241.455409
4110,13.69056,101.01192,85.4553,-0.106354,2908.953856,2655.000626,253.95323
4111,13.668003,102.77202,86.11383,-0.335004,2921.549496,2655.211136,266.33836
4112,13.829997,104.29177,86.63845,-0.125309,2936.567666,2655.456321,281.111345
4113,14.036493,103.42394,86.462456,0.318427,2949.532926,2656.117777,293.415149
4114,13.681996,104.68641,85.07419,0.087061,2965.027046,2655.987467,309.039579
4115,13.592995,106.31885,85.6017,-0.375913,2981.323366,2656.518217,324.805149
4116,13.731268,107.684006,87.33998,-0.0324735,3000.183992,2660.261311,339.922681
4117,13.696145,106.75854,87.37968,-0.198633,3016.890922,2662.380361,354.510561
4118,13.872606,108.46255,88.28353,-0.095273,3034.205222,2666.812291,367.392931
4119,13.818129,109.98068,87.864426,0.211015,3053.888412,2668.230207,385.658205
4120,13.959963,111.41069,92.13636,0.042617,3073.673972,2673.445827,400.228145
4121,13.935443,110.33357,85.8592,0.133487,3093.362282,2673.642292,419.71999
4122,14.035187,112.02396,89.70323,0.417676,3113.858012,2677.408812,436.4492
4123,13.951305,113.36765,88.25696,0.340824,3136.675172,2681.778162,454.89701
4124,14.404296,115.08979,91.19701,0.988356,3159.739492,2683.407858,476.331634
4125,14.116359,116.33215,88.120705,0.398052,3182.253588,2688.022013,494.231575
4126,14.274194,114.986595,92.57993,0.573316,3204.445083,2694.508663,509.93642
4127,14.207527,116.67022,91.939095,0.330743,3226.881833,2703.437588,523.444245
4128,14.354832,118.29807,91.37557,0.798486,3249.573229,2707.374728,542.198501
4129,14.278986,119.90152,91.61658,0.666864,3275.146709,2715.442388,559.704321
4130,14.39213,121.079575,90.220314,0.928944,3300.567959,2719.622292,580.945667
4131,14.401625,122.71206,92.45573,0.592461,3328.692754,2727.171917,601.520837
4132,14.273377,121.66818,92.12258,0.53301,3354.357874,2732.157217,622.200657
4133,14.634793,122.97478,92.193985,0.934947,3380.37042,2737.406317,642.964103
4134,14.60445,124.23426,92.91963,1.028147,3408.687406,2745.865107,662.822299
4135,14.585008,125.41713,96.76378,1.294728,3437.022776,2756.757557,680.265219
4136,14.692511,126.70754,94.899124,0.8186325,3465.381986,2766.457221,698.924765
4137,14.713116,128.18158,95.562225,0.982491,3496.105586,2773.49668,722.608906
4138,14.840264,129.71901,95.860146,0.920213,3526.760386,2785.841976,740.91841
4139,14.903291,131.40976,94.56556,1.148285,3557.515756,2793.969966,763.54579
4140,14.9848,132.69527,94.55812,1.29424,3590.604046,2801.119376,789.48467
4141,15.167344,133.96512,95.94169,1.499341,3623.557246,2811.605766,811.95148
4142,15.399071,135.49055,97.0198,1.569074,3656.275776,2822.511736,833.76404
4143,15.436363,136.63542,99.32679,1.39987,3688.619426,2835.200076,853.41935
4144,15.401352,137.95955,97.06208,1.719356,3723.155036,2845.7997,877.355336
4145,15.468773,138.8901,101.91646,1.875778,3757.358726,2862.64197,894.716756
4146,15.528102,139.91168,97.54217,1.796834,3790.951556,2874.58244,916.369116
4147,15.604485,141.06496,102.95307,1.90834,3824.33251,2890.19553,934.13698
4148,16.054083,142.23158,99.4418,2.181477,3859.80555,2902.25765,957.5479
4149,15.856381,143.22409,101.7306,2.038252,3894.56709,2915.70472,978.86237
4150,16.054695,143.62671,103.10202,2.094732,3928.21312,2930.942314,997.270806
4151,16.146368,144.47984,102.459114,2.210925,3961.28227,2941.265068,1020.017202
4152,15.827797,145.18839,103.855705,1.79261,3996.13709,2959.261573,1036.875517
4153,16.33645,145.89783,106.37986,2.385145,4030.01096,2975.938203,1054.072757
4154,16.355347,146.45828,105.632706,1.951051,4063.10159,2993.313949,1069.787641
4155,16.31869,147.4668,103.8484,2.202331,4095.4786,3005.965339,1089.513261
4156,16.763502,148.254,104.90323,2.489308,4127.40045,3022.747864,1104.652586
4157,16.566992,149.1217,107.70601,2.359465,4161.535555,3037.873944,1123.661611
4158,16.37446,149.72125,106.67521,2.019628,4194.586585,3052.610059,1141.976526
4159,16.800915,150.43697,108.80832,2.521929,4226.725485,3070.042809,1156.682676
4160,16.830107,151.11162,108.84523,2.437977,4257.935585,3087.271459,1170.664126
4161,17.115252,151.95357,108.61135,2.713627,4288.80958,3105.662495,1183.147085
4162,16.982046,153.0284,112.38398,2.708669,4319.12592,3125.590745,1193.535175
4163,17.09475,153.6322,110.878525,2.459957,4351.08994,3144.34669,1206.74325
4164,17.394331,156.3563,111.05879,2.789881,4384.47146,3163.211495,1221.259965
4165,17.454702,156.83742,112.52502,2.869694,4417.07462,3182.816885,1234.257735
4166,17.550282,156.93298,113.94326,2.857771,4448.59047,3199.996365,1248.594105
4167,17.672142,157.21274,114.22009,2.959026,4479.09567,3219.317331,1259.778339
4168,17.849903,157.64929,115.34007,3.009639,4508.56338,3239.095176,1269.468204
4169,18.023893,157.82063,118.79028,3.120602,4536.665,3262.02531,1274.63969
4170,18.045763,160.5243,117.118126,3.060963,4565.77954,3284.577876,1281.201664
4171,18.427513,160.78519,119.04765,3.260169,4593.86946,3309.067406,1284.802054
4172,18.166021,160.78018,122.21815,2.76695,4620.68452,3335.343866,1285.340654
4173,18.342094,160.65173,119.98187,2.905731,4645.8457,3358.305936,1287.539764
4174,18.46141,160.42393,116.26287,3.060058,4669.63421,3375.242016,1294.392194
4175,18.706526,162.96274,117.94361,3.237753,4694.6374,3396.123546,1298.513854
4176,18.5272,162.83363,122.878716,2.999098,4718.58093,3417.085802,1301.495128
4177,18.690758,162.68796,123.65139,3.086273,4741.35721,3443.195022,1298.162188
4178,18.761232,162.8347,119.43396,2.707149,4763.12695,3459.675912,1303.451038
4179,19.000057,164.82645,124.658966,3.143676,4785.72182,3484.893078,1300.828742
4180,18.932331,164.3465,122.48626,2.877636,4806.84423,3505.648738,1301.195492
4181,18.780428,163.84258,122.83076,2.63406,4827.0601,3525.377478,1301.682622
4182,19.317148,163.4024,124.82292,3.489351,4845.98266,3547.741284,1298.241376
4183,19.750309,164.75685,125.19069,3.413859,4865.55112,3569.076269,1296.474851
4184,19.51191,164.34212,124.987465,3.156563,4883.99541,3587.683874,1296.311536
4185,19.105486,163.82788,129.1161,2.786796,4901.36501,3611.167268,1290.197742
4186,19.529127,163.12576,122.81047,2.765625,4917.02397,3630.129338,1286.894632
4187,19.712236,164.44716,124.97851,3.145244,4933.21713,3650.204618,1283.012512
4188,19.73458,163.5445,128.9484,3.36012,4947.63993,3671.447008,1276.192922
4189,19.903008,163.0805,127.334885,3.102093,4960.99918,3692.106683,1268.892497
4190,20.526955,164.18808,122.39945,3.696848,4974.75029,3705.697813,1269.052477
4191,20.042467,163.68077,128.77524,2.927215,4987.31944,3725.627823,1261.691617
4192,20.43448,162.85713,129.61354,3.452434,4998.223,3746.630013,1251.592987
4193,20.374453,164.02126,128.50496,3.279703,5009.21586,3762.750993,1246.464867
4194,20.617537,163.60977,125.385056,3.223206,5019.19343,3777.257524,1241.935906
4195,20.574884,163.18987,130.02942,3.120182,5026.027,3796.228154,1229.798846
4196,20.256346,164.04436,128.00447,2.706064,5033.23394,3811.707604,1221.526336
4197,20.68553,163.18073,129.53639,3.013388,5039.48169,3827.300734,1212.180956
4198,20.742855,164.21758,128.67236,2.892952,5046.48653,3841.753004,1204.733526
4199,21.122328,163.26785,129.86534,3.098435,5052.10509,3856.278274,1195.826816
4200,20.898403,162.39832,130.98215,2.85264,5056.68278,3868.470144,1188.212636
4201,20.72384,162.91803,130.34456,2.296327,5059.07651,3881.696578,1177.379932
4202,21.41182,161.93152,132.25258,3.245799,5060.22284,3894.901508,1165.321332
4203,21.11036,161.13545,128.23392,2.768266,5060.57811,3900.917278,1159.660832
4204,21.49543,161.80865,129.87898,3.03402,5061.73503,3910.814388,1150.920642
4205,20.964798,160.56143,134.89702,2.258272,5061.87253,3929.448538,1132.423992
4206,21.505682,161.26266,131.02382,2.978482,5060.17245,3942.528748,1117.643702
4207,21.65787,159.84665,133.9346,2.967112,5057.18547,3953.584632,1103.600838
4208,21.49607,160.23618,131.4822,2.734838,5054.73369,3961.415442,1093.318248
4209,21.806448,159.62836,128.21321,2.806391,5051.52735,3970.194692,1081.332658
4210,21.826721,158.37431,133.15877,2.89439,5045.07521,3978.694496,1066.380714
4211,21.86575,158.94373,132.58266,3.085322,5039.67244,3988.790896,1050.881544
4212,21.941431,158.24066,131.74777,2.624283,5034.07052,3997.707906,1036.362614
4213,22.112715,158.81552,133.12192,2.362406,5029.48364,4006.006906,1023.476734
4214,22.072975,158.09364,131.24417,2.561065,5022.82043,4012.060386,1010.760044
4215,21.922092,158.66988,133.27132,2.816606,5017.14819,4020.344241,996.803949
4216,22.111536,157.81339,135.25307,2.582409,5011.1337,4026.481211,984.652489
4217,22.103224,156.91426,129.98853,2.390988,5004.9222,4033.659271,971.262929
4218,22.472122,157.4132,132.02353,2.737542,4997.88824,4040.704291,957.183949
4219,22.195593,156.54312,130.76509,2.292585,4990.88686,4042.520981,948.365879
4220,21.983,156.99101,132.3059,1.456045,4984.79737,4047.491996,937.305374
4221,23.028292,155.99945,128.39038,2.985825,4976.60874,4053.482926,923.125814
4222,22.687092,156.37663,130.48398,2.252612,4969.3046,4055.191666,914.112934
4223,22.52465,155.72954,132.33698,2.150197,4962.17701,4057.915106,904.261904
4224,22.81299,156.589,131.1605,2.195453,4954.74475,4060.570646,894.174104
4225,23.0911,155.46805,133.65723,2.516216,4946.60303,4068.84282,877.76021
4226,23.327501,155.71107,131.62517,3.071155,4939.12423,4070.43857,868.68566
4227,23.100658,155.05493,130.94058,2.415128,4930.1348,4073.37468,856.76012
4228,23.233528,155.41568,127.4498,2.490673,4922.36975,4071.28809,851.08166
4229,22.93173,154.41098,132.97688,1.809402,4912.56315,4075.59261,836.97054
4230,23.328861,154.79384,129.49626,2.430458,4904.08914,4075.22353,828.86561
4231,23.521023,153.77718,133.59744,2.797183,4895.468,4077.83882,817.62918
4232,23.21085,154.13171,135.29231,1.79903,4886.68168,4082.78657,803.89511
4233,23.241869,153.25526,129.66167,2.131509,4878.00542,4080.19566,797.80976
4234,22.99226,153.17805,128.79584,1.49683,4870.04802,4080.75758,789.29044
4235,23.864872,152.03047,129.33844,2.900074,4860.26984,4080.21704,780.0528
4236,23.439821,152.2141,134.89934,1.934139,4851.92251,4080.21936,771.70315
4237,23.80161,151.3231,132.55545,2.14374,4841.98295,4081.75099,760.23196
4238,24.104193,151.42847,132.62398,2.608123,4833.56477,4080.44037,753.1244
4239,23.254633,150.91473,131.0386,1.448185,4824.24332,4079.99677,744.24655
4240,23.722998,151.38902,133.93216,1.896277,4816.00398,4085.71572,730.28826
4241,23.976706,150.14876,128.02643,2.110956,4807.77843,4080.58338,727.19505
4242,24.100355,150.25703,132.6187,2.158924,4799.09173,4080.61942,718.47231
4243,24.09165,149.42838,128.66533,1.978935,4790.27945,4077.53698,712.74247
4244,24.267544,149.89513,133.90996,2.194569,4781.35906,4078.32502,703.03404
4245,23.548265,148.94638,136.02382,1.626173,4772.2118,4083.10467,689.10713
4246,23.482264,149.4262,132.83992,1.370728,4762.96812,4082.67327,680.29485
4247,23.450144,147.99188,133.2878,1.34692,4753.14661,4080.708,672.43861
4248,23.46956,148.1907,134.54831,0.997438,4744.42305,4085.26778,659.15527
4249,24.348673,147.35458,131.84714,2.15308,4734.36443,4085.09139,649.27304
4250,24.052011,147.40791,136.66946,2.069011,4725.22922,4090.99576,634.23346
4251,24.323692,146.69359,130.2124,1.2954,4714.9318,4088.90226,626.02954
4252,23.627735,147.02092,135.69913,0.940643,4705.95327,4096.21101,609.74226
4253,24.012835,146.63478,130.82944,1.488185,4696.21142,4096.55647,599.65495
4254,24.316662,146.73741,135.6704,1.503672,4687.21929,4099.88989,587.3294
4255,24.032848,145.96616,133.4273,0.941748,4676.59645,4102.15669,574.43976
4256,24.14455,146.21489,137.31189,0.817049,4667.34329,4105.81135,561.53194
4257,24.399485,145.38968,132.75699,1.298827,4657.0219,4106.94317,550.07873
4258,23.891161,145.8816,134.42122,0.657633,4647.84857,4110.42381,537.42476
4259,24.075207,145.30988,131.71275,1.143477,4637.74277,4114.68676,523.05601
4260,24.426937,144.5124,134.72105,1.098076,4627.84419,4116.43093,511.41326
4261,23.805477,145.1526,130.26347,0.284454,4618.20295,4117.19814,501.00481
4262,24.194345,144.63255,134.94322,0.983495,4609.05832,4118.54392,490.5144
4263,24.27238,144.87164,133.88725,1.030511,4599.79825,4117.13886,482.65939
4264,24.03637,144.41805,138.98523,1.04411,4590.96104,4126.46242,464.49862
4265,23.780634,144.75433,135.05966,-0.084238,4582.53732,4132.72624,449.81108
4266,23.756098,144.2733,135.07468,0.316277,4574.78015,4138.46248,436.31767
4267,24.570808,143.98131,134.07266,0.769198,4566.54736,4137.6358,428.91156
4268,24.399658,143.5925,136.27252,0.295465,4558.81676,4141.35287,417.46389
4269,24.751276,144.3895,138.08684,1.496643,4551.77779,4146.81573,404.96206
4270,23.906183,143.87614,139.11823,0.183185,4544.7392,4154.89536,389.84384
4271,24.504503,144.32137,137.83987,0.527797,4537.67155,4158.80307,378.86848
4272,23.999868,143.35333,140.6871,-0.100487,4530.87612,4171.46374,359.41238
4273,24.514572,142.83788,132.85504,0.422922,4523.45697,4171.70008,351.75689
4274,24.674095,143.21152,137.8864,0.406551,4517.24011,4180.92115,336.31896
4275,24.399023,142.91641,135.37369,0.850758,4510.26139,4182.38488,327.87651
4276,24.00133,143.15114,140.6706,0.519066,4504.46615,4187.03166,317.43449
